trial_type,context,early,stim,cue,motion,color,context_freq,cue_dur,trial_dur,color_freq,context_entropy,congruent,correct_response,block,run,run_trial,iti,condition_trial
early,0,True,True,0,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,54,1.0,69
catch,1,True,False,0,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,55,1.0,70
later,0,False,True,1,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,56,3.0,71
early,0,True,True,1,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,57,2.0,72
catch,1,True,False,0,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,58,1.0,73
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,59,1.0,74
early,0,True,True,0,0.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,60,1.0,75
later,0,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,61,1.0,76
later,0,False,True,0,0.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,62,1.0,77
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,63,1.0,78
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,64,1.0,79
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,65,1.0,80
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,66,2.0,81
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,67,3.0,82
catch,1,True,False,0,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,68,1.0,83
later,0,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,69,1.0,84
later,0,False,True,1,1.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,70,1.0,85
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,71,1.0,86
later,1,False,True,1,1.0,1.0,0.20000000000000001,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,72,2.0,87
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,73,1.0,88
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,74,1.0,89
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,0,1.0,90
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,7,1,1.0,91
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,2,1.0,92
later,0,False,True,0,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,3,1.0,93
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,4,1.0,94
later,0,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,7,5,2.0,95
later,1,False,True,0,0.0,1.0,0.20000000000000001,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,7,6,1.0,96
early,0,True,True,1,0.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,7,7,2.0,97
later,0,False,True,0,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,8,1.0,98
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,9,1.0,99
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,10,2.0,100
early,1,True,True,0,0.0,1.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,7,11,1.0,101
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,12,3.0,102
early,0,True,True,1,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,13,1.0,103
early,0,True,True,1,0.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,7,14,1.0,104
later,0,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,7,15,1.0,105
later,0,False,True,1,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,16,2.0,106
early,1,True,True,0,1.0,0.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,17,1.0,107
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,7,18,1.0,108
early,0,True,True,0,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,7,19,1.0,109
early,0,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,7,20,5.0,110
later,0,False,True,1,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,7,21,1.0,111
later,0,False,True,1,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,22,1.0,112
later,0,False,True,1,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,23,2.0,113
later,0,False,True,0,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,24,1.0,114
catch,1,True,False,1,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,25,1.0,115
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,7,26,2.0,116
early,1,True,True,1,1.0,0.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,27,3.0,117
early,0,True,True,1,0.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,7,28,1.0,118
later,0,False,True,1,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,7,29,2.0,119
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,5,7,30,2.0,60
early,0,True,True,1,0.0,1.0,0.33333333333333337,1.5,2.0,0.33333333333333337,0.63651416829481278,False,0.0,5,7,31,2.0,61
